Target affinity,Predicted logps,Predicted qeds,Predicted sas,Predicted tpsas,Predicted affinity,key
-8.0,1.4293999999999998,0.5448183755527864,2.5948341522904563,159.00000000000003,-8.8,-8
-8.0,3.1734000000000027,0.5291661610619471,3.4516344314848917,109.41000000000001,-8.5,-8
-8.0,4.464500000000004,0.739126034551559,2.9086288125905053,58.14000000000001,-7.7,-8
-8.0,3.825000000000003,0.8254618057985529,2.723490385102501,41.57000000000001,-7.8,-8
-8.0,2.981300000000001,0.639935702460022,2.8285677686344624,40.620000000000005,-8.3,-8
-8.0,3.9914800000000037,0.7956286462744373,2.30329313835845,55.13,-8.7,-8
-8.0,3.5215200000000024,0.5424420186873208,2.524323696789283,80.96999999999998,-8.0,-8
-8.0,2.772220000000001,0.48592556887646954,3.7803172323458227,104.03,-8.4,-8
-8.0,1.6770399999999994,0.6799594019282992,2.540536899543202,91.55000000000001,-7.8,-8
-8.0,2.13368,0.8594407091820796,4.1346498464200145,53.33,-8.0,-8
-8.0,3.5164200000000028,0.8404951997846747,1.9363577638919356,58.64,-7.9,-8
-8.0,4.635300000000004,0.24998127055373764,3.6446822812494517,121.02999999999999,-8.5,-8
-8.0,1.45512,0.44409527221814876,2.9127470298222953,133.39000000000001,-7.6,-8
-8.0,3.807570000000003,0.6547318268114919,3.493018560004395,93.57,-8.4,-8
-8.0,3.6392000000000024,0.8513212907431382,2.168628636349265,75.11,-7.7,-8
-8.0,2.25854,0.5424047612393538,2.248548983668087,98.47999999999999,-7.8,-8
-8.0,4.656600000000004,0.5017102677788841,2.4574203564956214,71.11,-7.8,-8
-8.0,4.179100000000002,0.48438785943226237,2.7416444433565026,79.63000000000001,-7.8,-8
-8.0,4.124100000000002,0.6578913359537663,1.906412151666741,33.62,-7.6,-8
-8.0,2.2378,0.5718905088559435,2.2702688592767046,63.05,-8.2,-8
-8.0,2.06078,0.8291646505396183,1.9541579298699876,73.64000000000001,-8.4,-8
-8.0,6.312400000000006,0.2499785409301465,2.407077595919521,81.79000000000002,-7.6,-8
-8.0,3.321500000000002,0.7729666785724467,2.256112870106449,50.72000000000001,-8.3,-8
-8.0,1.8329,0.5109410174390235,5.126773101120538,124.66999999999999,-8.5,-8
-8.0,4.991940000000004,0.5762973188568419,2.9368183250209814,75.19,-7.4,-8
-8.0,4.985120000000005,0.7267914542682401,2.2880742695303287,58.64000000000001,-8.0,-8
-8.0,4.131000000000004,0.47051528616375854,2.576845435453123,84.58,-8.6,-8
-8.0,2.6950000000000003,0.3687354796355789,2.31750154172704,134.25000000000003,-8.1,-8
-8.0,2.7849200000000005,0.8070691072761864,2.5130118081766284,75.02000000000001,-7.4,-8
-8.0,4.704500000000005,0.6249177991985767,2.911294313422662,83.83000000000001,-7.6,-8
-8.0,2.52982,0.409089100648078,2.2922756673218014,100.15,-8.4,-8
-8.0,5.052280000000004,0.4704594528844296,3.491999832577756,81.05000000000001,-8.4,-8
-8.0,3.258800000000001,0.8581606576708657,3.5910912050993353,85.61000000000001,-8.2,-8
-8.0,4.847600000000005,0.6601938230414465,4.091669709875521,40.46,-7.5,-8
-8.0,3.2585000000000024,0.7330590740022761,2.434808780748801,40.95,-8.3,-8
-8.0,6.002000000000005,0.32341565419281987,2.981412627935109,93.14,-8.1,-8
-8.0,4.443000000000002,0.6007491247473534,1.94532067484608,50.7,-8.6,-8
-8.0,2.5277000000000003,0.8397966740623973,3.510134382245367,69.03999999999999,-8.6,-8
-8.0,2.591,0.6089336535585018,2.349699130034683,85.41000000000001,-8.9,-8
-8.0,2.958100000000001,0.6815499951915464,3.363910682457396,84.66,-7.6,-8
-8.0,4.901200000000002,0.08223382146795959,5.150337285477205,186.73,-9.0,-8
-8.0,2.3808,0.8461356299715167,2.3136508369628963,69.72,-8.4,-8
-8.0,2.4006800000000004,0.6978122445062493,2.164497390022797,103.69,-8.2,-8
-8.0,3.9989200000000027,0.5216716663421809,2.1958910051906617,94.17000000000002,-8.2,-8
-8.0,1.3087000000000004,0.8108094661861391,3.78907896651768,117.05000000000001,-8.0,-8
-8.0,1.9516,0.6664757783103739,2.4957906519479227,96.02000000000001,-8.3,-8
-8.0,2.7857400000000014,0.6807201306442864,1.9152727393848004,78.50999999999999,-8.1,-8
-8.0,2.5298,0.7949698386183491,1.9337516519770563,58.28,-8.3,-8
-8.0,2.15482,0.6752259918311756,3.4852533094979448,140.06,-8.3,-8
-8.0,2.7825000000000006,0.4026179191033321,2.5596630453486178,99.13,-8.2,-8
-8.0,2.2702999999999998,0.6421665215126681,2.291341185986317,110.28000000000002,-7.8,-8
-8.0,1.6283999999999994,0.40259482952526043,3.736583222659677,160.04,-7.7,-8
-8.0,3.693800000000002,0.5002872252493245,2.0375244210578334,88.16000000000001,-8.0,-8
-8.0,0.990899999999999,0.39768761420311133,2.65831139591009,149.58,-7.9,-8
-8.0,1.5293999999999994,0.3881838652738324,2.393935490134913,117.37,-7.6,-8
-8.0,3.3542000000000014,0.7407502604041246,2.4226846983643,84.73,-7.8,-8
-8.0,3.5299000000000023,0.7635458739701644,2.7312072384713257,34.17,-8.4,-8
-8.0,3.5091400000000013,0.6810361779807577,2.3293089483576424,91.4,-8.6,-8
-8.0,4.130420000000002,0.7530524091419595,2.7813411715752334,68.02000000000001,-8.3,-8
-8.0,3.838000000000002,0.46602196725670214,3.3919940122839938,79.95,-8.9,-8
-8.0,2.817800000000001,0.9467044124513517,2.509587403783046,64.11,-7.5,-8
-8.0,3.8611000000000013,0.8260129868182157,1.6242814217028858,58.2,-7.8,-8
-8.0,4.454240000000004,0.4609101809723967,2.8983900302371275,93.10000000000001,-9.2,-8
-8.0,3.8294000000000024,0.40431017252823104,2.3135914567954856,101.57,-8.8,-8
-7.0,1.8090000000000006,0.511389816073138,2.5771137798211896,104.96000000000001,-7.8,-7
-7.0,1.7515,0.8368725060399325,2.8242659448394463,88.07,-7.6,-7
-7.0,3.5739200000000033,0.5777342614491753,3.3746550001113853,79.10000000000001,-8.1,-7
-7.0,1.8435999999999997,0.31286815147090236,2.4834751187110413,97.3,-7.5,-7
-7.0,3.3081000000000023,0.6487198076217794,2.2724140204654724,55.63,-6.8,-7
-7.0,1.83949,0.4208897188628779,3.3726452152185775,131.9,-7.1,-7
-7.0,2.5578000000000003,0.4011836383010955,4.071025136472257,106.36000000000001,-8.3,-7
-7.0,0.5313999999999999,0.36337399242508495,3.1267363107687256,135.40000000000003,-6.3,-7
-7.0,3.596720000000002,0.7318281961772943,2.520238703377366,72.41,-8.3,-7
-7.0,3.011300000000001,0.7555123072355585,3.1759735327739014,70.56,-7.8,-7
-7.0,2.5432000000000006,0.6061600124789213,2.1505343461977464,75.11,-6.3,-7
-7.0,3.6460200000000027,0.5143559427293277,2.6276448625502677,72.44,-7.4,-7
-7.0,5.972500000000008,0.05789866276401015,3.0326086326390067,137.12,-6.8,-7
-7.0,6.919900000000007,0.22804598983619492,2.3844801505077893,51.91,-6.8,-7
-7.0,2.852100000000001,0.5355041005444156,1.9798142225713722,60.67,-7.7,-7
-7.0,-2.483099999999993,0.11132408446409561,2.696248692871446,248.17999999999998,-6.8,-7
-7.0,4.046100000000004,0.3494945765413589,3.250834794432582,88.02000000000001,-6.8,-7
-7.0,2.5406000000000004,0.723063325826677,2.1270406230668986,97.12,-7.0,-7
-7.0,2.161999999999999,0.6096125741833732,2.282257127011322,121.88,-7.5,-7
-7.0,1.9076600000000001,0.5716708969760017,2.795291027925199,155.02999999999997,-6.9,-7
-7.0,2.2920999999999996,0.8743169508060752,2.234508638661598,59.81,-6.9,-7
-7.0,2.998000000000001,0.8396383754217016,4.022204041448212,79.54,-7.5,-7
-7.0,4.435420000000003,0.6981822448201106,2.433053243693692,60.17,-7.3,-7
-7.0,3.201880000000001,0.6719263365714281,3.150617706117562,45.91,-6.7,-7
-7.0,1.8474,0.6915447985103991,2.0615121446493596,88.39000000000001,-7.6,-7
-7.0,3.0584000000000016,0.8590033857204078,3.1495182631399565,54.370000000000005,-7.4,-7
-7.0,3.0872800000000016,0.7087368178130526,2.634827968825183,88.9,-6.6,-7
-7.0,3.233200000000001,0.48983156908890413,2.76895131898549,49.790000000000006,-7.0,-7
-7.0,1.9806,0.6249778547272078,1.694931301824182,72.24000000000001,-6.5,-7
-7.0,2.6958,0.7064882384087374,2.0147191327899314,38.91,-7.1,-7
-7.0,2.7681000000000013,0.8603661179452622,4.1229257805786474,67.87,-8.1,-7
-7.0,1.7326000000000001,0.7352327063602615,2.6436948896445784,122.37999999999998,-7.3,-7
-7.0,3.1902000000000026,0.5502357818561221,2.745465928650715,101.78000000000002,-7.9,-7
-7.0,2.7144000000000013,0.8501935673101211,3.3748841900470374,49.85,-7.2,-7
-7.0,1.3639999999999999,0.6590148863728659,2.6708022091268404,101.51,-6.8,-7
-7.0,1.8093000000000012,0.2903991110126686,3.897497908688937,177.01,-7.4,-7
-7.0,1.8789999999999998,0.8603291543720805,2.152114195222685,87.05,-6.9,-7
-7.0,2.139599999999999,0.5408493240345439,3.2255824683729397,84.5,-8.2,-7
-7.0,1.4059,0.7073096936067268,2.8672154086071373,51.1,-6.2,-7
-7.0,1.0015,0.6006328624049404,2.908878105082385,97.02,-7.7,-7
-7.0,0.5008000000000006,0.7876692903064022,4.381504369808352,110.02000000000001,-7.2,-7
-7.0,1.354479999999999,0.817650146873413,3.2172868342778074,98.12,-6.3,-7
-7.0,1.1745999999999996,0.7520793708088784,2.9073332721457614,108.23000000000002,-7.1,-7
-7.0,2.7940000000000014,0.8761332425110662,1.838798590442373,66.48,-7.7,-7
-7.0,2.3823,0.8665937473239124,1.7658457997630492,54.88,-6.8,-7
-7.0,4.393600000000004,0.7522691366339579,2.294746236825839,61.06000000000002,-7.5,-7
-7.0,2.704300000000001,0.5147191280720909,2.0039539916779088,63.58,-7.7,-7
-7.0,3.4998000000000014,0.4130518160506561,3.114402517317325,120.70000000000002,-7.9,-7
-7.0,1.91912,0.665946563272989,1.898856909449794,63.58,-7.4,-7
-7.0,-1.4476999999999998,0.5271281068726094,4.105875187616115,142.78000000000003,-7.1,-7
-7.0,3.0866000000000016,0.7160715246055822,2.661574782011998,58.87,-7.0,-7
-7.0,5.507300000000006,0.46065092128262536,2.240322235070929,34.17,-7.2,-7
-7.0,2.1083,0.8496955425255184,1.9213027896783625,59.81,-7.1,-7
-7.0,4.603100000000004,0.5629140125014299,2.3544097292135326,70.67,-7.2,-7
-7.0,1.6223,0.26291416386578637,3.46103297227277,140.26,-7.1,-7
-7.0,0.05460000000000087,0.8357682615426906,3.206694731722548,85.85000000000001,-7.6,-7
-7.0,4.123800000000003,0.4371555280076933,3.15669426352661,52.6,-8.3,-7
-7.0,2.6770000000000005,0.7957065451330649,2.327111312739861,56.15,-6.8,-7
-7.0,2.2651000000000003,0.8234229831687012,3.138711687553382,54.370000000000005,-7.5,-7
-7.0,4.422300000000003,0.501754629904343,2.7903179931936357,28.27,-7.4,-7
-7.0,1.9384,0.7933660487963331,3.1770186912214538,54.620000000000005,-6.9,-7
-7.0,3.8568000000000024,0.6797287454127862,2.4709569117512693,81.07000000000001,-7.7,-7
-7.0,3.4937200000000015,0.8658283955150791,1.6867577061175627,42.24,-7.3,-7
-7.0,3.182800000000002,0.9275257768474071,2.573400941280031,42.74,-7.5,-7
-7.0,2.4395,0.85793036266484,2.6702812297344387,46.53,-6.5,-7
-7.0,2.3344000000000005,0.9266909699179686,1.8813803490688379,56.150000000000006,-7.3,-7
-7.0,2.801420000000001,0.622471311338102,2.244798169401932,60.96,-6.8,-7
-7.0,1.9286199999999996,0.5025435146140506,2.43560394431881,122.79,-7.8,-7
-7.0,1.5361,0.36280905582053113,2.890576471950446,56.7,-6.9,-7
-7.0,2.7141200000000003,0.9424930170593336,2.253081988001332,65.21,-6.6,-7
-7.0,0.9989000000000012,0.5428965489751326,3.4924025712189177,110.18,-7.4,-7
-7.0,3.3915000000000006,0.6868417603246332,2.1619266845697016,81.16000000000001,-7.1,-7
-7.0,1.3081999999999998,0.7854040293127915,2.750667993796341,73.91000000000001,-8.4,-7
-7.0,3.028320000000001,0.814598030860424,2.3822938228613193,57.26,-6.8,-7
-7.0,6.793020000000007,0.4558696492575242,2.4458912152815255,9.23,-7.4,-7
-7.0,2.1590999999999996,0.5752762149398125,2.5799649437252175,89.49,-7.6,-7
-7.0,2.9675700000000003,0.5097323090186782,3.8086409386159783,145.52999999999997,-6.9,-7
-7.0,2.435180000000001,0.37846154368515217,2.263755639658383,79.19,-7.0,-7
-7.0,2.4445000000000006,0.5094491114339194,2.3361514821867555,83.28999999999999,-6.9,-7
-7.0,3.794900000000003,0.5041474958531468,2.95493080790531,66.65,-7.1,-7
-7.0,1.45172,0.500552296005678,2.935282034961382,113.27999999999999,-7.0,-7
-7.0,2.2478,0.9086795619553514,2.2628278704138065,46.94,-7.5,-7
-7.0,2.2807000000000004,0.47654350286805786,2.73278929125269,79.19,-6.6,-7
-7.0,1.8271999999999995,0.7565371927677979,3.112003556029366,72.91,-6.4,-7
-7.0,2.2912,0.8031534924837613,1.7699279088851245,90.93,-6.8,-7
-7.0,3.909460000000002,0.7712786972943159,2.1221104819860557,56.81,-7.4,-7
-7.0,2.740100000000001,0.6583699585708382,2.0638014636956328,59.17,-7.3,-7
-7.0,2.1555999999999997,0.7477797666619946,2.322489535444488,72.7,-6.6,-7
-7.0,4.927920000000005,0.48606422401138144,2.245684267939387,55.84,-6.6,-7
-7.0,1.8699000000000034,0.16884989192564273,3.440080636137199,190.99999999999997,-8.4,-7
-7.0,0.9718999999999995,0.7033439430816774,2.913473532688224,86.43,-7.7,-7
-7.0,4.287100000000003,0.49192508747024594,2.2991484103735704,55.43000000000001,-7.3,-7
-7.0,2.44892,0.7524975636622847,2.203699052869851,43.1,-6.4,-7
-7.0,0.15430000000000132,0.20771676618201754,2.914553328562665,201.82999999999998,-7.6,-7
-7.0,3.797500000000002,0.23141755820650323,3.410145757503704,90.54,-7.4,-7
-7.0,2.072,0.7061348495788299,2.3997096552636794,64.86,-7.9,-7
-7.0,2.0391,0.867990811652517,2.3450956142983763,50.36,-6.8,-7
-7.0,1.3480999999999996,0.7184794596462662,2.0100645930001235,118.71999999999998,-7.2,-7
-7.0,4.573300000000002,0.8745453420353513,1.7513442723226529,38.33,-7.1,-7
-7.0,0.3022200000000004,0.8464965916912686,1.932077042182831,70.08000000000001,-6.5,-7
-7.0,2.2971000000000004,0.6660191487958534,2.1451080261105737,54.35,-6.4,-7
-7.0,1.628799999999999,0.7595696456989306,1.9575361976551768,88.16,-6.8,-7
-7.0,2.787000000000001,0.7285256235880084,4.826980219572081,74.41,-7.1,-7
-7.0,2.9888000000000012,0.5179276672873533,2.773004796409124,115.58000000000001,-7.4,-7
-7.0,1.4360000000000002,0.7848415007709507,2.335874589569034,86.78999999999999,-7.7,-7
-7.0,3.590500000000003,0.7723826080856931,1.8920043883584476,41.57000000000001,-6.9,-7
-7.0,3.2917000000000014,0.6710264193957778,2.054155880913095,51.02,-7.6,-7
-7.0,1.9622,0.7844555014050746,2.405715346443694,61.88000000000001,-7.2,-7
-7.0,2.2571000000000003,0.8469071213030265,3.577876542745763,79.60000000000001,-7.1,-7
-7.0,5.320300000000005,0.3600030359538964,2.134991334866916,35.58,-7.6,-7
-7.0,1.1097,0.4556681771767486,2.4544520325892183,130.59,-7.2,-7
-7.0,2.4444999999999997,0.6173269243540151,2.679714997333427,101.72999999999999,-7.2,-7
-7.0,1.6151999999999993,0.7796845889251736,2.0232954905571834,88.85000000000001,-7.0,-7
-7.0,2.9482000000000017,0.6244493937847804,2.5964357222717283,84.94000000000001,-7.3,-7
-7.0,0.40619999999999984,0.4576469863742815,2.749635532976594,156.07,-7.0,-7
-7.0,2.3707000000000003,0.6297303260452227,1.7449749430445696,72.24000000000001,-6.8,-7
-7.0,2.6395800000000014,0.8507623493781458,2.8300618278279543,30.270000000000003,-7.1,-7
-7.0,3.1434000000000015,0.6300284845011819,1.9047320819706322,68.28999999999999,-7.6,-7
-7.0,4.3034000000000034,0.17623783590499698,2.3668959860400385,147.87,-7.4,-7
-7.0,2.3361,0.8181541515520891,2.650713366241641,67.76,-6.5,-7
-7.0,3.098700000000003,0.477301443862003,3.7768199198213797,60.69,-6.6,-7
-7.0,5.111320000000005,0.5605136046428101,2.942611612040009,20.53,-7.8,-7
-7.0,3.212180000000002,0.7940930858678535,2.6562689725520947,70.28999999999999,-6.6,-7
-7.0,2.853200000000001,0.37922765864667884,2.2780828239469813,76.15,-7.1,-7
-7.0,3.1311000000000018,0.9310896536256121,2.2660188835291457,38.33,-6.6,-7
-7.0,1.90374,0.853385620206253,2.1772231960289865,84.08,-7.3,-7
-7.0,3.450520000000002,0.4564457958007578,2.1692794011428003,64.47,-6.9,-7
-6.0,1.8643,0.3700340243924991,2.6672443232480845,79.56,-5.8,-6
-6.0,1.1622999999999997,0.7098762754422118,1.7292124613623194,64.35,-6.2,-6
-6.0,7.298300000000008,0.13296907231739427,2.738073924009786,64.35,-6.2,-6
-6.0,0.9708999999999997,0.8570657615142742,2.0176297940296504,52.650000000000006,-5.8,-6
-6.0,1.3656999999999997,0.7615843359133758,1.9434113231388395,49.17,-6.2,-6
-6.0,2.804500000000001,0.6246841294017728,2.110203591672388,52.080000000000005,-6.4,-6
-6.0,1.0836,0.3902812598603208,4.011991225764484,56.89,-6.3,-6
-6.0,1.5811999999999995,0.7917654300015436,3.2785350627512067,80.9,-6.6,-6
-6.0,1.7938999999999998,0.8984190425627027,2.470156039601587,69.39,-5.2,-6
-6.0,0.23461999999999938,0.680817993686786,3.200767184737983,75.33,-5.5,-6
-6.0,1.4508,0.7152615271751042,2.337896667082031,38.05,-5.4,-6
-6.0,1.0945999999999998,0.44311509512563096,3.298836517489014,82.92,-6.6,-6
-6.0,1.0154999999999996,0.7274558198450366,3.217318579234723,49.410000000000004,-5.8,-6
-6.0,1.7169699999999999,0.5217537910430156,2.457173271996112,53.11,-6.1,-6
-6.0,1.3266999999999998,0.6868516903818824,4.03647424607321,65.38000000000001,-5.6,-6
-6.0,1.7187000000000001,0.744651068080358,4.044221085001123,54.37,-6.4,-6
-6.0,4.361200000000004,0.3118527225866684,3.5549478674634862,57.120000000000005,-5.5,-6
-6.0,2.42392,0.8549694877074955,2.4055033165344337,67.77000000000001,-6.0,-6
-6.0,3.4895000000000023,0.7694390817434945,1.7432165818405547,29.1,-5.2,-6
-6.0,2.8634000000000004,0.644703965843259,2.3257824926858497,51.8,-5.9,-6
-6.0,-0.27419999999999956,0.7683390275689392,2.013357733684222,80.47999999999999,-6.4,-6
-6.0,2.36718,0.7870122697288876,4.677409821714459,70.12,-5.9,-6
-6.0,3.6701000000000024,0.5794789515492627,2.3934156101911856,55.99,-6.5,-6
-6.0,2.6957999999999993,0.7064882384087371,2.0147191327899314,38.91,-7.1,-6
-6.0,2.6297000000000006,0.6022998533150962,2.7375775589091322,79.4,-5.8,-6
-6.0,2.6965000000000012,0.5763956003909133,2.3615695334358087,43.14,-5.6,-6
-6.0,0.9976,0.7977635116210905,3.2223040738343496,72.35,-6.2,-6
-6.0,-1.2644999999999997,0.22166183144845886,2.27126004188084,136.58999999999997,-6.0,-6
-6.0,0.98932,0.6834322834980704,2.7942733379409113,86.21,-6.3,-6
-6.0,1.8371,0.7727439001544076,1.5834136927396365,15.71,-6.1,-6
-6.0,3.4155000000000024,0.827520814080204,2.7424052296829924,15.27,-6.4,-6
-6.0,0.6507999999999996,0.730693925310711,1.9492433571867576,93.73,-6.0,-6
-6.0,2.6525000000000007,0.9196162959652847,1.981455355830997,50.8,-6.1,-6
-6.0,1.0604200000000001,0.6725539671508945,2.055849431845985,42.68,-5.9,-6
-6.0,4.249800000000004,0.2645343190758846,2.4906706296118255,26.3,-5.2,-6
-6.0,1.8028000000000002,0.8462154604243181,1.7895261138008713,66.92000000000002,-6.5,-6
-6.0,0.5873000000000002,0.8687012281441581,1.7473765119647648,66.48,-7.1,-6
-6.0,1.8164,0.774195415859342,2.3179373841139856,54.27,-5.7,-6
-6.0,3.947600000000003,0.429977300845312,2.632537735686711,32.59,-6.4,-6
-6.0,1.1017999999999994,0.7690530623634827,2.899452699662424,91.16,-7.3,-6
-6.0,0.9666999999999999,0.6067316928040806,2.3230012884703637,86.21000000000001,-5.9,-6
-6.0,0.9994999999999999,0.6936263134634149,2.0900535690853417,38.13,-6.2,-6
-6.0,0.6430799999999994,0.7386703268687395,2.8483614644485513,56.13,-6.1,-6
-6.0,0.99292,0.7419275290353439,2.334427845977702,92.18,-5.6,-6
-6.0,3.547600000000002,0.807050613419278,2.2593567395382923,24.92,-5.9,-6
-6.0,2.5371000000000006,0.775903107465744,1.984610513235877,29.1,-5.9,-6
-6.0,1.1990999999999998,0.7655439481222156,2.435333750420128,51.22,-5.9,-6
-6.0,1.72494,0.8085614103682431,2.4882250512617023,38.05,-6.4,-6
-6.0,0.9202999999999999,0.7500416587523563,2.7116819810502992,42.519999999999996,-6.0,-6
-6.0,1.6165999999999998,0.679287580052425,3.358454406818228,68.24000000000001,-6.0,-6
-6.0,1.9503999999999997,0.7874157608378916,1.668435812609788,32.34,-6.1,-6
-6.0,1.5360000000000003,0.7944701635822159,1.6237353416521731,30.930000000000003,-6.0,-6
-6.0,1.6601000000000001,0.7709072166176167,4.6668647363373665,90.19999999999999,-5.9,-6
-6.0,-0.7199000000000002,0.609522701901144,3.287719678135822,85.13,-6.1,-6
-6.0,3.453500000000002,0.7238406624989954,2.305356325337108,28.68,-6.4,-6
-6.0,4.250300000000004,0.5657688602241896,2.057380281441832,17.07,-6.6,-6
-6.0,2.1231999999999998,0.36137599977774604,3.61487071129926,55.120000000000005,-6.1,-6
-6.0,1.8236999999999992,0.5905941577672312,1.833842021494542,72.91,-7.4,-6
-6.0,0.8252999999999999,0.7380180904029673,2.962852673239759,72.56,-6.4,-6
-6.0,4.720100000000003,0.6826284310530478,2.1141591311509593,54.02,-6.5,-6
-6.0,0.11010000000000009,0.5485686087335486,2.6019950973706703,87.72,-5.9,-6
-6.0,1.4992699999999997,0.49954438321067596,2.6457108269099017,76.5,-6.2,-6
-6.0,2.0853,0.7626584692128276,3.978899904649789,18.049999999999997,-6.1,-6
-6.0,1.6207,0.6658224284643157,3.251256318056164,37.61,-5.9,-6
-6.0,1.6919000000000002,0.8217033844234217,2.307606339974221,73.86,-6.1,-6
-6.0,1.5023,0.7638743571020654,2.5599143567990783,54.6,-5.9,-6
-6.0,2.10364,0.525058315629138,3.437356663840653,4.1,-5.5,-6
-6.0,1.4279,0.7751833262200437,1.8421140131190743,72.83,-6.2,-6
-6.0,1.51038,0.6147633773177692,2.582334994279183,69.96000000000001,-5.4,-6
-6.0,1.8543000000000003,0.45147691480547236,4.127031355677479,61.830000000000005,-6.0,-6
-6.0,4.817000000000005,0.5414968224220095,2.6907771356111976,29.54,-6.8,-6
-6.0,3.414640000000002,0.6897187324227538,3.1362991258059747,88.33000000000001,-7.2,-6
-6.0,-0.04459999999999953,0.6754639574065597,2.0637083977601023,98.93000000000002,-5.7,-6
-6.0,2.1175999999999995,0.7788007335430144,3.0694674246916716,41.88,-5.6,-6
-6.0,1.2443999999999997,0.7174739139543999,2.7821669649577636,66.49000000000001,-6.2,-6
-6.0,2.4759,0.3819850156793673,3.1962201611093786,43.07,-5.4,-6
-6.0,3.5401000000000016,0.8203624743698489,1.9123802358387856,24.92,-6.0,-6
-6.0,0.43010000000000026,0.7566244892780054,4.807051605857991,97.54,,-6
-6.0,1.8721999999999994,0.7956059701147589,2.355098177607937,33.29,-6.2,-6
-6.0,-1.8227999999999946,0.27398101146169246,3.5001767281300937,161.98,-6.3,-6
-6.0,3.9606000000000017,0.8296968240201004,2.76739426814453,57.53,-6.2,-6
-6.0,0.9117999999999999,0.6801718170480358,2.475272735686712,97.21,-6.0,-6
-6.0,2.8748000000000014,0.8520308862110675,2.128226857623236,15.27,-5.8,-6
-6.0,0.8971,0.6493337156858472,3.4152073665018374,103.73000000000002,-6.9,-6
-6.0,1.5290199999999998,0.7385389703534372,2.1684817691240905,61.03,-6.1,-6
-6.0,2.7460000000000013,0.7871450512270272,2.2182925087690624,24.92,-6.3,-6
-6.0,3.6086000000000027,0.752455640135463,1.7586002010767547,22.37,-6.5,-6
-6.0,1.1515399999999998,0.711885618013108,2.8873935325007913,84.64999999999999,-6.2,-6
-6.0,2.487,0.7627520050798303,2.3746778933844457,52.47,-5.9,-6
-6.0,1.5014999999999996,0.8368376349943292,2.749945674449533,68.13,-6.0,-6
-6.0,1.9014400000000002,0.824851613363041,2.2935388106072985,49.410000000000004,-7.8,-6
-6.0,2.958780000000001,0.6324254761822503,2.5596030488738464,52.47,-6.3,-6
-6.0,0.7470999999999999,0.7564238153106542,3.1521515076270816,86.6,-6.6,-6
-6.0,0.39499999999999985,0.5390271497496464,3.8603857144251137,75.63,,-6
-6.0,1.74372,0.7202762857550506,2.5195851728282257,111.91000000000003,-6.5,-6
-6.0,2.2249,0.48296680994660784,3.3354859486459576,62.550000000000004,-7.1,-6
-6.0,4.899800000000001,0.3174723661646273,2.568882462058104,78.15,-7.4,-6
-6.0,1.8046,0.7319284486666309,2.7718967356867097,38.25,-5.8,-6
-6.0,-0.013700000000000379,0.6551119284670984,2.467152893384444,81.06,-5.5,-6
-6.0,1.8304999999999998,0.7481425770591501,2.7957197128065268,45.56,-6.2,-6
-6.0,2.8585000000000003,0.7011624969785852,2.078339803166079,25.78,-6.0,-6
-6.0,3.5043000000000015,0.842910307452902,1.5889177547133286,24.06,-6.3,-6
-6.0,2.782300000000001,0.6694400152849108,2.3539407864240722,85.18,-6.6,-6
-6.0,2.647000000000001,0.6765338663577181,3.586158276752702,44.760000000000005,-5.9,-6
-6.0,2.851300000000001,0.5457164967154334,2.773154044751765,61.830000000000005,-6.4,-6
-6.0,0.19219999999999948,0.8402118232864365,1.9610019664559406,66.48,-6.4,-6
-6.0,0.5987999999999999,0.56536871508764,3.139993301697416,69.39,-5.1,-6
-6.0,2.2260999999999997,0.6067139635803357,2.2997692666463525,54.370000000000005,-6.2,-6
-6.0,2.1374000000000004,0.639506443366872,2.578330404772334,55.839999999999996,-6.0,-6
-6.0,0.0625,0.4007348242343062,3.6579009375207985,66.92000000000002,-6.4,-6
-6.0,1.596,0.7419941441318143,1.721151687563239,63.6,-5.7,-6
-6.0,2.487800000000001,0.58356878737631,1.897758377486781,46.61,-6.8,-6
-6.0,1.6415000000000002,0.5996715870276098,1.7258085409427544,46.17,-6.5,-6
-6.0,1.4231,0.7544195137018178,2.291684135987996,64.11,-5.9,-6
-6.0,1.3731,0.7406406985051518,2.424654158754656,101.74000000000001,-6.7,-6
-6.0,-1.0735999999999968,0.3388858401957316,2.101761750995811,150.62,-6.4,-6
-6.0,1.7325,0.6354962560093305,2.076785629915049,68.28999999999999,-6.0,-6
-6.0,1.9123000000000003,0.7989229277194089,2.5129935576292013,75.42999999999999,-6.1,-6
-6.0,0.8876,0.2941595084781696,1.9964087068381264,101.28999999999999,-6.4,-6
-6.0,1.4575999999999998,0.6458234423765186,2.581396301435289,52.3,-6.3,-6
-6.0,0.12060000000000015,0.7097425790327138,1.6334531428646955,86.46000000000001,-5.5,-6
-6.0,2.3558000000000003,0.8904024799809279,2.8815193506386976,72.19,-6.1,-6
-6.0,2.4811000000000005,0.6228982411682547,1.6730367741482493,41.129999999999995,-6.5,-6
-6.0,2.1556000000000006,0.7767505138327998,2.529893711679719,50.27,-6.4,-6
-6.0,0.9300400000000002,0.6647377265813026,2.025841354922907,38.25,-5.7,-6
-6.0,2.615500000000001,0.7953491785498966,1.9073579439787416,27.05,-6.1,-6
-6.0,-0.3855999999999999,0.5808447741088056,1.9230921241536763,123.47999999999998,-5.7,-6
