Target affinity,Target sas,Predicted logps,Predicted qeds,Predicted sas,Predicted tpsas,Predicted affinity,key
-6.0,3.0,1.42382,0.6970735777553655,2.971089072720055,67.59,-5.7,-6_3
-6.0,3.0,1.6812,0.7936268645449102,2.834901960452223,68.53,-6.0,-6_3
-6.0,3.0,1.1989,0.6989368092043179,3.4668313983604735,49.66,-5.5,-6_3
-6.0,3.0,1.2834999999999994,0.7700340183898212,2.8172229397683424,84.7,-7.3,-6_3
-6.0,3.0,2.600500000000001,0.644041078582,2.9110859798338673,79.12,-5.8,-6_3
-6.0,3.0,3.1513000000000018,0.48906399759166036,3.2756629885209723,40.540000000000006,-5.8,-6_3
-6.0,3.0,2.6751000000000005,0.5070501569807976,2.758190179136623,111.51000000000002,-6.3,-6_3
-6.0,3.0,4.230480000000003,0.592249704230211,3.31184463676633,74.50999999999999,-6.6,-6_3
-6.0,3.0,1.47088,0.6515962493239323,3.369517385583662,48.71,-4.8,-6_3
-6.0,3.0,-0.4773000000000007,0.6877422025598421,2.735888503419302,72.68,-6.0,-6_3
-6.0,3.0,1.265,0.6261134600022857,3.231430514749311,83.29,-6.2,-6_3
-6.0,3.0,3.2212000000000014,0.6900097256100124,2.8352331071609473,12.89,-6.1,-6_3
-6.0,3.0,0.20980000000000265,0.195489145140529,2.8635598180030044,146.09999999999997,-6.3,-6_3
-6.0,3.0,-3.3687999999999994,0.5254160245013423,3.0874587896783634,162.53,-5.9,-6_3
-6.0,3.0,4.662200000000003,0.5689176996685158,2.7678730433790175,25.78,-5.9,-6_3
-6.0,3.0,-1.0614000000000001,0.6310843512371666,3.0968715803423787,139.54,-5.8,-6_3
-6.0,3.0,1.80098,0.6038381568251993,3.1656144094142658,90.03,-5.5,-6_3
-6.0,3.0,1.78,0.4403352765929817,2.9779205192395963,66.24000000000001,-5.4,-6_3
-6.0,3.0,1.4372,0.7819488805464103,2.5305846572654556,45.150000000000006,-5.3,-6_3
-6.0,3.0,1.6754999999999995,0.4114699762202824,2.325848633029418,61.69,-6.1,-6_3
-6.0,3.0,1.68562,0.6432016419155872,2.9589532185084924,50.69,-6.2,-6_3
-6.0,3.0,0.3477999999999999,0.4253980817399117,3.4814114587799825,78.84,-6.1,-6_3
-6.0,3.0,3.3835000000000024,0.6700106942640143,2.9039869981789277,23.47,-5.7,-6_3
-6.0,3.0,2.4778000000000002,0.7079820398439997,3.1914377958162685,75.43,-6.6,-6_3
-6.0,3.0,1.1052,0.5010879662909146,4.072685527713368,77.28,-5.7,-6_3
-6.0,3.0,0.24460000000000015,0.3585783207558281,2.593158889532864,124.88999999999999,-6.2,-6_3
-6.0,3.0,-0.1445000000000003,0.7363854483160863,2.804036579838069,67.15,-6.6,-6_3
-6.0,3.0,2.16732,0.9268647917266128,3.2170400413765305,76.29,-5.6,-6_3
-6.0,3.0,1.47498,0.8009530535063109,2.860837121938756,53.56,-5.7,-6_3
-6.0,3.0,2.07248,0.2893913602112316,3.3775568828439004,79.24,-6.0,-6_3
-6.0,3.0,-0.4615000000000002,0.5743562618679584,2.9133922336793194,70.59,-5.7,-6_3
-6.0,3.0,2.4149400000000005,0.676083156726674,2.7632216519055746,38.92,-5.2,-6_3
-6.0,3.0,1.1223999999999998,0.8153548615044205,2.7589882779998316,59.81,-5.7,-6_3
-6.0,3.0,1.92096,0.8763637079331917,3.1765754050629784,102.69999999999999,-6.0,-6_3
-6.0,3.0,3.764700000000003,0.7561547388122781,2.6518826204715076,64.63,-6.6,-6_3
-6.0,3.0,1.91586,0.8139395594597689,3.172066940621759,90.43,-6.0,-6_3
-6.0,3.0,-1.584699999999998,0.5104433696461729,2.8556746265741992,115.81000000000002,-6.3,-6_3
-6.0,3.0,3.859700000000003,0.8082063366645029,3.053762783674646,55.760000000000005,-6.4,-6_3
-6.0,3.0,0.04939999999999989,0.6878416058030722,3.6798229748391185,75.27,-5.5,-6_3
-6.0,3.0,1.7192,0.8831920710987756,3.2612004219906847,64.24000000000001,-6.3,-6_3
-6.0,3.0,2.599,0.37880397119480014,2.832125960226602,44.7,-7.1,-6_3
-6.0,3.0,2.821300000000001,0.5961550779996848,2.153737271184797,15.79,-5.6,-6_3
-6.0,3.0,1.3749999999999998,0.498108478091048,3.3184040034024918,66.24000000000001,-5.2,-6_3
-6.0,3.0,-0.33350000000000035,0.5093205328152242,3.3797596193150987,72.91,-5.1,-6_3
-6.0,3.0,2.1529999999999996,0.7194697766060858,3.289202783430623,49.33,-6.2,-6_3
-6.0,3.0,1.99704,0.602898328277994,2.2788615803423777,46.17,-6.9,-6_3
-6.0,3.0,2.4862,0.7392357676734714,2.6571881907572674,32.86,-6.1,-6_3
-6.0,3.0,3.2295000000000007,0.7095357879370104,2.9485698164613687,25.25,-5.7,-6_3
-6.0,3.0,3.275800000000001,0.6819077007312679,3.2066511972251712,32.34,-5.7,-6_3
-6.0,3.0,1.0044999999999997,0.776822040786053,2.9293119858281305,59.42000000000001,-5.7,-6_3
-6.0,3.0,2.6328000000000014,0.769330684591635,3.54356157383435,63.6,-6.3,-6_3
-6.0,3.0,1.0388999999999995,0.83351677262886,3.355916838864756,84.3,-6.4,-6_3
-6.0,3.0,2.3117,0.7212672420609522,2.943673337940913,32.67,-6.9,-6_3
-6.0,3.0,2.659100000000001,0.2834265635147939,2.7407919477193534,121.88,-6.5,-6_3
-6.0,4.0,-0.8519000000000003,0.5223253473866863,4.54714874780586,139.54000000000002,-6.6,-6_4
-6.0,4.0,1.4389999999999998,0.5126804398683064,3.822530564610089,55.730000000000004,-5.8,-6_4
-6.0,4.0,3.2309600000000023,0.3659326307585785,3.5908437183818025,52.080000000000005,-6.7,-6_4
-6.0,4.0,1.4868999999999999,0.7635647095733115,2.8475839258330016,43.84,-5.5,-6_4
-6.0,4.0,1.8727000000000003,0.47510042767956334,4.152952616520826,64.65,-6.7,-6_4
-6.0,4.0,0.9752999999999993,0.6220200138459197,2.6830920758531125,92.42,-5.7,-6_4
-6.0,4.0,2.908400000000001,0.6461456008504705,3.910654234065772,26.3,-5.9,-6_4
-6.0,4.0,-1.9799999999999989,0.49051986767922334,3.5313095881349117,139.54000000000002,-6.4,-6_4
-6.0,4.0,1.3578999999999999,0.8025475405217511,3.9240784969112728,94.15,-6.9,-6_4
-6.0,4.0,3.212600000000001,0.10811621279338586,4.105665794089757,136.02,-6.6,-6_4
-6.0,4.0,2.1668000000000003,0.7940043157570505,3.880662615116707,60.77,-6.0,-6_4
-6.0,4.0,3.0945800000000014,0.7533064582285486,4.266995569053655,35.82,-5.6,-6_4
-6.0,4.0,-1.9799999999999989,0.49051986767922334,3.5313095881349117,139.54000000000002,-6.3,-6_4
-6.0,4.0,-0.6899,0.6279395799602252,4.393767789088578,88.38000000000001,-5.8,-6_4
-6.0,4.0,-0.39070000000000027,0.6632978868388916,4.03121966320193,55.81,-5.9,-6_4
-6.0,4.0,0.1402999999999997,0.45966579562773513,4.327749460452223,111.13,-5.9,-6_4
-6.0,4.0,-0.8355999999999992,0.5276042340705656,4.053770422755379,85.83,-6.8,-6_4
-6.0,4.0,1.42454,0.6447700090921151,3.7215987990149433,79.83999999999999,-6.1,-6_4
-6.0,4.0,0.5995800000000003,0.8161897808337694,3.551207867119351,87.19,-5.2,-6_4
-6.0,4.0,0.47609999999999986,0.3104241264014987,4.034505037375299,136.4,-5.9,-6_4
-6.0,4.0,2.505300000000001,0.500096521715915,3.33435592081627,110.65,-6.2,-6_4
-6.0,4.0,0.020979999999999777,0.6641498055166675,4.060189246073209,56.13,-5.2,-6_4
-6.0,4.0,0.8890799999999994,0.7872917734862334,4.474448778094882,56.13,-6.3,-6_4
-6.0,4.0,5.586300000000006,0.16496289953595256,4.316984865008428,61.830000000000005,-6.2,-6_4
-6.0,4.0,1.8401999999999998,0.6486852146986628,3.5830472528866535,57.42,-5.7,-6_4
-6.0,4.0,-0.4645799999999991,0.6543003571477282,4.06870239733637,120.27,-6.8,-6_4
-6.0,4.0,-2.7721999999999962,0.07018235512432915,4.196622798674165,230.14000000000001,-5.7,-6_4
-6.0,4.0,-0.26041999999999915,0.44582134544204266,5.0048517275308555,59.879999999999995,-5.3,-6_4
-6.0,4.0,-0.5008999999999995,0.14208020863139648,3.3749697098755194,160.03000000000003,-7.2,-6_4
-6.0,4.0,1.0153999999999999,0.5077419091983502,3.0548506523169294,65.62,-5.7,-6_4
-6.0,4.0,-0.40491999999999745,0.5141629515381153,4.18951015288999,99.22,-5.8,-6_4
-6.0,4.0,0.9729,0.579977628843092,3.524234629194485,95.78999999999999,-6.4,-6_4
-6.0,4.0,1.5391000000000001,0.4756036608482275,3.0570256830829283,74.37,-6.7,-6_4
-6.0,4.0,0.8921999999999997,0.5719161068178471,3.4905943629208167,58.2,-6.0,-6_4
-6.0,4.0,0.47548,0.8637289669520589,3.9434741832152476,83.01,-5.8,-6_4
-6.0,4.0,0.17959999999999976,0.7080319119940819,2.9500461691501325,58.92,-5.7,-6_4
-6.0,4.0,1.3815999999999995,0.7249361728226513,3.931547537375299,64.18,-5.8,-6_4
-6.0,4.0,0.6674999999999999,0.7490518766964802,3.441859878164715,139.28,-7.0,-6_4
-6.0,4.0,0.05318000000000028,0.6930152317135063,4.010726972195189,93.43,-5.8,-6_4
-6.0,4.0,-1.4225199999999998,0.5135339672535802,4.628899870369766,93.79,-5.8,-6_4
-6.0,4.0,-1.6353,0.4743546950443421,3.884021567830632,139.54,-6.2,-6_4
-6.0,4.0,1.3380800000000002,0.5223381362791681,4.3852370347694665,53.33,-6.2,-6_4
-6.0,4.0,3.8828200000000024,0.668320340840869,3.0641424926844216,40.540000000000006,-6.6,-6_4
-6.0,4.0,2.7064000000000012,0.4933137406877124,3.458987576172941,26.3,-5.2,-6_4
-6.0,4.0,-2.8519,0.4435105912731592,3.4839049824931045,124.77999999999999,-5.9,-6_4
-6.0,4.0,-0.034030000000000615,0.6066498131724251,3.7713349608745856,113.8,-6.6,-6_4
-6.0,4.0,0.4113999999999991,0.7268277900194697,3.4998140386724508,100.54999999999998,-6.8,-6_4
-6.0,4.0,1.5378999999999998,0.7495418405615142,4.02144384795628,74.6,-5.1,-6_4
-6.0,4.0,1.4340999999999995,0.5581525791344869,4.199555592071269,98.99,-6.2,-6_4
-6.0,4.0,1.7660999999999998,0.7188142610302781,3.616950513235876,55.120000000000005,-5.7,-6_4
-6.0,4.0,1.49198,0.7124822783241979,4.370120598146045,83.75999999999999,-6.1,-6_4
-6.0,4.0,1.4318999999999995,0.6614152696260613,3.9685990101954065,36.92,-6.5,-6_4
-6.0,4.0,1.5095,0.6807496736870265,4.342043872325177,82.03,-7.2,-6_4
-6.0,4.0,2.0606999999999998,0.7002959865534271,5.62884733174741,41.489999999999995,-6.3,-6_4
-6.0,4.0,-0.5104999999999997,0.36067488068174874,3.312607816007673,72.91,-5.8,-6_4
-6.0,4.0,-5.354699999999992,0.21205173089014126,4.186448874752161,189.52999999999997,-5.9,-6_4
-6.0,4.0,2.05306,0.7663877645358823,3.667371901921758,88.03999999999999,-6.0,-6_4
-6.0,4.0,4.629900000000005,0.36562189752849944,3.4250853254588263,78.66999999999999,-6.6,-6_4
-6.0,4.0,1.0542000000000002,0.771814136140633,3.8406914203540232,92.42,-5.9,-6_4
-6.0,4.0,-0.5139,0.5062223859931096,3.9941139720243957,127.69999999999999,-6.3,-6_4
-6.0,4.0,-1.8566000000000007,0.49812677934883093,3.772141228192967,133.75,-6.2,-6_4
-6.0,4.0,0.7562999999999998,0.6448298508434669,4.536810029369094,71.06,-6.2,-6_4
-6.0,4.0,4.035820000000003,0.7633060449865289,3.0224667681445307,3.24,-6.3,-6_4
-6.0,4.0,1.1245999999999998,0.6534595221557311,4.58914090100558,82.69,-6.2,-6_4
-6.0,4.0,2.3782999999999994,0.22252787059469328,3.7244481390972517,133.52,-6.0,-6_4
-6.0,4.0,-0.10939999999999811,0.2459515885041565,3.917376104439504,87.10000000000001,-7.0,-6_4
-6.0,4.0,0.9185999999999999,0.6950226400998104,3.615665957865815,31.23,-5.7,-6_4
-6.0,4.0,2.822500000000001,0.8463439556385942,3.27951151158247,58.56,-7.1,-6_4
-6.0,4.0,2.630600000000001,0.6410401477519937,4.019218574640654,70.0,-5.6,-6_4
-6.0,4.0,2.4606000000000003,0.8125825085622197,3.7574114686794635,77.84,-6.6,-6_4
-6.0,4.0,2.2675,0.5803808054160974,4.289808855734027,3.24,-5.7,-6_4
-6.0,4.0,0.36720000000000086,0.4141543332481013,4.149302520489369,91.25999999999999,-6.9,-6_4
-6.0,4.0,2.1712,0.6588943669782107,3.413773078230185,70.0,-6.4,-6_4
-6.0,4.0,1.3597799999999998,0.5102721668790207,3.73338222641691,118.88,-7.1,-6_4
-6.0,4.0,-0.33939999999999954,0.4725449524381532,3.596132926169342,170.76,-7.2,-6_4
-6.0,4.0,4.205100000000002,0.25158488774662335,4.255370503294749,116.76000000000002,-6.3,-6_4
-6.0,4.0,1.34432,0.7182203749387394,3.0390539698538266,76.44,-6.1,-6_4
-6.0,4.0,0.794,0.6990323975269452,3.7447669756941213,106.94,-7.4,-6_4
-6.0,4.0,-0.21969999999999845,0.6551018270555017,3.6159421910317135,80.56000000000002,-6.2,-6_4
-6.0,4.0,3.419220000000003,0.8372082365010066,4.026416254408845,73.91,-6.6,-6_4
-6.0,4.0,2.123099999999999,0.46490647599289975,3.9313186068250197,72.72,-5.5,-6_4
-6.0,4.0,2.6685000000000008,0.4734281165934633,3.2019435049174785,25.88,-5.8,-6_4
-6.0,4.0,2.6090800000000005,0.8090966664863812,3.307066257270497,90.27000000000001,-6.7,-6_4
-6.0,4.0,1.8380999999999998,0.4710153196320272,4.033028919468239,87.07,-6.7,-6_4
-6.0,4.0,1.8860000000000003,0.8326128239972141,4.23288615782179,77.84,-6.1,-6_4
-6.0,4.0,1.4253000000000002,0.7028285746861861,3.768998496911273,135.84,-6.0,-6_4
-6.0,4.0,-0.366399999999994,0.04990482569170895,4.254683954879388,212.47000000000003,-6.9,-6_4
-6.0,4.0,1.1367,0.6639140879115102,4.142383442470528,82.7,-5.7,-6_4
-6.0,4.0,0.5444999999999995,0.674795791058881,3.8466327829098397,58.56,-5.3,-6_4
-6.0,4.0,-2.486999999999999,0.46923303645813136,3.7141688083881634,162.39999999999998,-7.2,-6_4
-6.0,4.0,2.2463000000000006,0.5295618126609907,3.5440886177326636,80.56000000000002,-6.7,-6_4
-6.0,4.0,2.557200000000001,0.7619707396171527,4.197328030913814,38.33,-5.7,-6_4
-6.0,4.0,-1.7528999999999968,0.3828486071583694,4.0434804403912,183.82,-6.5,-6_4
-6.0,4.0,0.2912799999999998,0.693417951065353,4.641692356327438,70.12,-5.5,-6_4
-6.0,4.0,2.9138,0.6464500647910533,3.8494781892189653,43.07,-6.0,-6_4
-6.0,4.0,0.1489799999999999,0.6959577607716445,4.3938852645688335,56.13,-6.4,-6_4
-6.0,4.0,2.134100000000001,0.4907566855500949,3.7704809910301282,107.69,-7.4,-6_4
-6.0,4.0,1.5492999999999997,0.7524644277220294,3.5082548743286504,91.66999999999999,-5.9,-6_4
-6.0,4.0,1.5004,0.7985023619287135,3.81352907200886,53.49,-5.7,-6_4
-6.0,4.0,1.7402999999999997,0.8083624638235211,3.896653469624429,77.84,-6.8,-6_4
-6.0,4.0,1.9476,0.5706708322268114,3.9687770156702937,75.99000000000001,-6.3,-6_4
-6.0,4.0,3.074300000000002,0.4262499613750592,4.184599006974636,80.29000000000002,-5.9,-6_4
-6.0,4.0,2.2927,0.8938147059444475,3.740784472990857,64.11,-6.7,-6_4
-6.0,4.0,2.3706000000000005,0.7734041407707355,3.9685884115267758,57.53,-5.8,-6_4
-6.0,4.0,-0.7607000000000004,0.675096974985483,4.568513891800819,84.55000000000001,-6.0,-6_4
-6.0,4.0,2.831100000000001,0.7423909762842322,4.4793306243033255,55.76,-6.0,-6_4
-6.0,4.0,-0.7632999999999985,0.3317473434813119,4.357306150304923,89.86,-5.4,-6_4
-6.0,4.0,-0.9115,0.474515693778909,5.599115795685795,118.14000000000001,-6.0,-6_4
-6.0,4.0,3.5796800000000024,0.35312503646230864,3.841321962879948,44.019999999999996,-5.7,-6_4
-6.0,4.0,2.8246800000000007,0.5706420699196618,4.7382078460237,48.71,-6.0,-6_4
-6.0,4.0,1.5221799999999994,0.7266593423878931,4.0523882238093485,76.36000000000001,-6.1,-6_4
-6.0,4.0,-0.3673999999999986,0.43311811943537676,3.7111694049477686,140.73000000000002,-6.3,-6_4
-6.0,4.0,2.4398999999999997,0.7771008537826577,3.6654538329041824,79.23,-6.9,-6_4
-6.0,4.0,-1.9799999999999989,0.49051986767922334,3.5313095881349117,139.54000000000002,-6.4,-6_4
